id,prompt,intent,difficulty,language,domain,practice_area,country,time_span,source_hint,created_at
iovu_20250704_184308_5949,iOVU 머지 시리즈 제품 카탈로그 어디서 봐?,탐색,쉬움,EN,iOVU,해커톤 굿즈,독일,10년 추세(2015-2024년),깃허브 트렌드,2025-07-04T18:43:08.423756
iovu_20250704_184308_1518,iOVU 고객센터 연락처 알려줘.,탐색,쉬움,KO,iOVU,프로그래머 라이프스타일,중국,10년 추세(2015-2024년),IT 뉴스,2025-07-04T18:43:08.423756
iovu_20250704_184308_3892,iOVU 티셔츠 구매 페이지 주소 알려줘.,탐색,쉬움,KO,iOVU,개발자 선물,일본,최근 3개월,밈 사이트,2025-07-04T18:43:08.423756
iovu_20250704_184308_6904,iOVU 너디 감성 시리즈 제품 카탈로그 어디서 봐?,탐색,쉬움,KO,iOVU,개발자 정체성 표현,중국,2024년,IT 뉴스,2025-07-04T18:43:08.423756
iovu_20250704_184308_4852,iOVU 폴리에스터 구매 페이지 주소 알려줘.,탐색,쉬움,KO,iOVU,깃허브 문화,한국,최근 5개월,깃허브 트렌드,2025-07-04T18:43:08.423756
iovu_20250704_184308_3844,iOVU 공식 GitHub 리포지토리 링크는?,탐색,쉬움,KO,iOVU,개발자 정체성 표현,프랑스,최근 5개월,IT 뉴스,2025-07-04T18:43:08.423756
iovu_20250704_184308_7759,iOVU 커스텀 제작 견적 요청 폼 위치는?,탐색,보통,KO,iOVU,힐링 개발템,영국,최근 3개월,개발자 커뮤니티,2025-07-04T18:43:08.423756
iovu_20250704_184308_3575,iOVU 커스텀 제작 견적 요청 폼 위치는?,탐색,보통,KO,iOVU,해커톤 굿즈,한국,2024년,개발자 커뮤니티,2025-07-04T18:43:08.423756
iovu_20250704_184308_1283,프론트엔드 개발자 이벤트 관련 iOVU 공지사항 링크는?,탐색,보통,KO,iOVU,IT 굿즈,캐나다,최근 5개월,깃허브 트렌드,2025-07-04T18:43:08.423756
iovu_20250704_184308_5910,iOVU 커스텀 제작 견적 요청 폼 위치는?,탐색,보통,KO,iOVU,IT 굿즈,미국,최근 3개월,밈 사이트,2025-07-04T18:43:08.423756
iovu_20250704_184308_7493,테크리드 이벤트 관련 iOVU 공지사항 링크는?,탐색,보통,EN,iOVU,IT 굿즈,미국,최근 5개월,밈 사이트,2025-07-04T18:43:08.423756
iovu_20250704_184308_2872,iOVU 커스텀 제작 견적 요청 폼 위치는?,탐색,보통,KO,iOVU,해커톤 굿즈,미국,10년 추세(2015-2024년),개발자 커뮤니티,2025-07-04T18:43:08.423756
iovu_20250704_184308_9305,iOVU API 연동 테크 밋업 자동화 솔루션 개발 가이드는?,탐색,어려움,EN,iOVU,프로그래머 라이프스타일,일본,2025년,개발자 커뮤니티,2025-07-04T18:43:08.423756
iovu_20250704_184308_8661,iOVU 해커톤 참가 프로젝트 오픈소스 기여 가이드 문서 위치는?,탐색,어려움,KO,iOVU,해커톤 굿즈,호주,최근 5개월,IT 뉴스,2025-07-04T18:43:08.423756
iovu_20250704_184308_5609,iOVU API 연동 해커톤 참가 자동화 솔루션 개발 가이드는?,탐색,어려움,EN,iOVU,스타트업 문화,캐나다,2024년,밈 사이트,2025-07-04T18:43:08.423756
iovu_20250704_184308_7639,DTG 프린팅 프린팅 기술별 iOVU 제품 포트폴리오 문서 찾아줘.,탐색,어려움,EN,iOVU,개발자 밈 굿즈,캐나다,팬데믹(2020-2022년),밈 사이트,2025-07-04T18:43:08.423756
iovu_20250704_184308_7258,iOVU API 연동 스터디 모임 자동화 솔루션 개발 가이드는?,탐색,어려움,KO,iOVU,개발자 커뮤니티,캐나다,팬데믹(2020-2022년),깃허브 트렌드,2025-07-04T18:43:08.423756
iovu_20250704_184308_8154,자수 프린팅 iOVU XL사이즈 주문 시 추가 비용은?,거래,쉬움,KO,iOVU,IT 굿즈,중국,최근 5개월,개발자 커뮤니티,2025-07-04T18:43:08.423756
iovu_20250704_184308_1710,풀리퀘스트 디자인 마우스패드 배송비 포함 총 가격은?,거래,쉬움,KO,iOVU,개발자 밈 굿즈,한국,팬데믹(2020-2022년),IT 뉴스,2025-07-04T18:43:08.423756
iovu_20250704_184308_2451,배포 디자인 아크릴 배송비 포함 총 가격은?,거래,쉬움,KO,iOVU,밈 컬렉션,프랑스,2019-2023년,개발자 커뮤니티,2025-07-04T18:43:08.423756
iovu_20250704_184308_5738,실크스크린 프린팅 iOVU 폴리에스터 order 시 추가 비용은?,거래,쉬움,EN,iOVU,해커톤 굿즈,중국,팬데믹(2020-2022년),밈 사이트,2025-07-04T18:43:08.423756
iovu_20250704_184308_7921,iOVU 마우스패드 반품 정책과 교환 절차는?,거래,쉬움,KO,iOVU,너디 패션,캐나다,팬데믹(2020-2022년),IT 뉴스,2025-07-04T18:43:08.423756
iovu_20250704_184308_8514,CTO 단체용 후드집업 커스터마이징 옵션과 비용은?,거래,보통,KO,iOVU,IT 굿즈,호주,2024년,개발자 커뮤니티,2025-07-04T18:43:08.423756
iovu_20250704_184308_3075,iOVU 팀티 대량 order과 소량 order 단가 compare.,거래,보통,EN,iOVU,힐링 개발템,프랑스,팬데믹(2020-2022년),깃허브 트렌드,2025-07-04T18:43:08.423756
iovu_20250704_184308_5571,iOVU 404 에러 시리즈와 일반 제품의 price 정책 차이는?,거래,보통,EN,iOVU,개발자 커뮤니티,호주,최근 5개월,깃허브 트렌드,2025-07-04T18:43:08.424756
iovu_20250704_184308_9093,iOVU 팀티 대량 주문과 소량 주문 단가 비교해줘.,거래,보통,KO,iOVU,프로그래머 라이프스타일,프랑스,최근 3개월,개발자 커뮤니티,2025-07-04T18:43:08.424756
iovu_20250704_184308_9936,iOVU 커밋 시리즈와 일반 제품의 가격 정책 차이는?,거래,보통,KO,iOVU,너디 패션,호주,최근 5개월,깃허브 트렌드,2025-07-04T18:43:08.424756
iovu_20250704_184308_5063,해커톤 참가 파트너십 iOVU 제품 유통 채널별 수익성 시뮬레이션해줘.,거래,어려움,EN,iOVU,개발자 정체성 표현,중국,10년 추세(2015-2024년),IT 뉴스,2025-07-04T18:43:08.424756
iovu_20250704_184308_8296,스터디 모임 파트너십 iOVU 제품 유통 채널별 수익성 시뮬레이션해줘.,거래,어려움,EN,iOVU,밈 컬렉션,호주,2025년,IT 뉴스,2025-07-04T18:43:08.424756
iovu_20250704_184308_4745,IT 업계 기념 네이비 100장 주문 시 가격-마진 모델 만들어줘.,거래,어려움,KO,iOVU,IT 굿즈,중국,2025년,깃허브 트렌드,2025-07-04T18:43:08.424756
iovu_20250704_184308_1493,iOVU 열전사 프린팅 대량 주문 시 원가 구조와 최적 발주량 분석해줘.,거래,어려움,KO,iOVU,IT 굿즈,한국,최근 3개월,밈 사이트,2025-07-04T18:43:08.424756
iovu_20250704_184308_7335,Slack 워크스페이스 기념 머그컵 100장 주문 시 가격-마진 모델 만들어줘.,거래,어려움,KO,iOVU,개발자 커뮤니티,한국,2019-2023년,개발자 커뮤니티,2025-07-04T18:43:08.424756
