id,prompt,intent,difficulty,language,domain,practice_area,country,time_span,source_hint,created_at
iovu_20250704_184247_8528,iOVU 풀리퀘스트 컨셉과 다른 브랜드의 차이점은?,정보,보통,KO,iOVU,개발자 커뮤니티,영국,2024년,IT 뉴스,2025-07-04T18:42:47.167705
iovu_20250704_184247_3396,iOVU Nerdy is the new cool 메시지의 개발자 타겟 가치 전달을 비판적으로 평가해줘.,정보,어려움,KO,iOVU,힐링 개발템,미국,최근 5개월,개발자 커뮤니티,2025-07-04T18:42:47.167705
iovu_20250704_184247_4562,iOVU 밈도 입는 시대 메시지의 개발자 타겟 가치 전달을 비판적으로 평가해줘.,정보,어려움,EN,iOVU,코딩 유머 아이템,한국,팬데믹(2020-2022년),밈 사이트,2025-07-04T18:42:47.167705
iovu_20250704_184247_3043,풀스택 개발자 트렌드가 iOVU 제품 기획에 미치는 영향을 데이터로 검증해줘.,정보,어려움,KO,iOVU,개발자 커뮤니티,프랑스,2019-2023년,IT 뉴스,2025-07-04T18:42:47.167705
iovu_20250704_184247_5602,재고 관리 기준 iOVU 브랜드 시장 포지셔닝을 전략적으로 분석해줘.,정보,어려움,KO,iOVU,개발자 커뮤니티,한국,최근 3개월,개발자 커뮤니티,2025-07-04T18:42:47.167705
iovu_20250704_184247_4343,iOVU 풀리퀘스트 마케팅의 개발자 커뮤니티 브랜딩 장기 효과를 모델링해줘.,정보,어려움,KO,iOVU,깃허브 문화,영국,최근 3개월,밈 사이트,2025-07-04T18:42:47.167705
iovu_20250704_184247_9340,iOVU 밈도 입는 시대 메시지의 개발자 타겟 가치 전달을 비판적으로 평가해줘.,정보,어려움,KO,iOVU,스타트업 문화,독일,최근 5개월,IT 뉴스,2025-07-04T18:42:47.167705
iovu_20250704_184247_2543,대기업 iOVU 커뮤니티 초대 링크 있어?,탐색,쉬움,KO,iOVU,오픈소스 굿즈,일본,2025년,깃허브 트렌드,2025-07-04T18:42:47.167705
iovu_20250704_184247_3144,iOVU 아크릴 구매 페이지 주소 알려줘.,탐색,쉬움,KO,iOVU,프로그래머 라이프스타일,프랑스,최근 3개월,밈 사이트,2025-07-04T18:42:47.167705
iovu_20250704_184247_3384,iOVU 변수명 고민 시리즈 제품 카탈로그 어디서 봐?,탐색,쉬움,KO,iOVU,너디 패션,미국,최근 3개월,개발자 커뮤니티,2025-07-04T18:42:47.167705
iovu_20250704_184247_5722,iOVU 블랙 구매 페이지 주소 알려줘.,탐색,쉬움,KO,iOVU,개발자 정체성 표현,독일,10년 추세(2015-2024년),IT 뉴스,2025-07-04T18:42:47.167705
iovu_20250704_184247_7833,iOVU 고객센터 연락처 알려줘.,탐색,쉬움,KO,iOVU,스타트업 문화,캐나다,10년 추세(2015-2024년),IT 뉴스,2025-07-04T18:42:47.167705
iovu_20250704_184247_8151,iOVU 코드 리뷰 시리즈 제품 카탈로그 어디서 봐?,탐색,쉬움,KO,iOVU,개발자 밈 굿즈,중국,2024년,개발자 커뮤니티,2025-07-04T18:42:47.167705
iovu_20250704_184247_6918,iOVU 주석 없는 코드 시리즈 제품 카탈로그 페이지 찾아줘.,탐색,보통,EN,iOVU,힐링 개발템,캐나다,팬데믹(2020-2022년),깃허브 트렌드,2025-07-04T18:42:47.167705
iovu_20250704_184247_6045,iOVU 카페인 시리즈 제품 카탈로그 페이지 찾아줘.,탐색,보통,KO,iOVU,IT 굿즈,캐나다,2024년,밈 사이트,2025-07-04T18:42:47.167705
iovu_20250704_184247_4884,iOVU 404 에러 시리즈 제품 카탈로그 페이지 찾아줘.,탐색,보통,KO,iOVU,코딩 유머 아이템,일본,2024년,개발자 커뮤니티,2025-07-04T18:42:47.167705
iovu_20250704_184247_9202,iOVU 개발자 밈 시리즈 제품 카탈로그 페이지 찾아줘.,탐색,보통,KO,iOVU,해커톤 굿즈,영국,팬데믹(2020-2022년),밈 사이트,2025-07-04T18:42:47.167705
iovu_20250704_184247_1766,코딩 부트캠프 이벤트 관련 iOVU 공지사항 링크는?,탐색,보통,KO,iOVU,개발자 선물,미국,10년 추세(2015-2024년),밈 사이트,2025-07-04T18:42:47.167705
iovu_20250704_184247_9999,iOVU 커스텀 제작 견적 요청 폼 위치는?,탐색,보통,KO,iOVU,IT 굿즈,프랑스,2024년,IT 뉴스,2025-07-04T18:42:47.167705
iovu_20250704_184247_3898,iOVU 브랜드 파트너십 개발팀 협업 제안서 템플릿 위치는?,탐색,어려움,KO,iOVU,코딩 유머 아이템,프랑스,최근 5개월,밈 사이트,2025-07-04T18:42:47.167705
iovu_20250704_184247_8612,iOVU API 연동 백엔드 개발자 자동화 솔루션 개발 가이드는?,탐색,어려움,KO,iOVU,IT 굿즈,일본,2019-2023년,밈 사이트,2025-07-04T18:42:47.167705
iovu_20250704_184247_5627,iOVU 풀스택 개발자 프로젝트 오픈소스 기여 가이드 문서 위치는?,탐색,어려움,EN,iOVU,해커톤 굿즈,영국,10년 추세(2015-2024년),깃허브 트렌드,2025-07-04T18:42:47.167705
iovu_20250704_184247_2896,iOVU API 연동 AI/ML 엔지니어 자동화 솔루션 개발 가이드는?,탐색,어려움,KO,iOVU,오픈소스 굿즈,프랑스,2025년,깃허브 트렌드,2025-07-04T18:42:47.167705
iovu_20250704_184247_4755,iOVU 브랜드 파트너십 데이터 사이언티스트 협업 제안서 템플릿 위치는?,탐색,어려움,KO,iOVU,IT 굿즈,호주,2024년,IT 뉴스,2025-07-04T18:42:47.167705
iovu_20250704_184247_3416,UV 프린팅 프린팅 iOVU 캔버스 order 시 추가 비용은?,거래,쉬움,EN,iOVU,힐링 개발템,프랑스,2025년,깃허브 트렌드,2025-07-04T18:42:47.167705
iovu_20250704_184247_9552,iOVU AI/ML 엔지니어 이벤트 할인 코드 적용 방법은?,거래,쉬움,KO,iOVU,깃허브 문화,프랑스,팬데믹(2020-2022년),IT 뉴스,2025-07-04T18:42:47.167705
iovu_20250704_184247_7418,iOVU 캔버스 L 사이즈 지금 주문 가능해?,거래,쉬움,KO,iOVU,IT 굿즈,프랑스,10년 추세(2015-2024년),IT 뉴스,2025-07-04T18:42:47.167705
iovu_20250704_184247_4990,DTG 프린팅 프린팅 iOVU 스마트톡 order 시 추가 비용은?,거래,쉬움,EN,iOVU,프로그래머 라이프스타일,영국,최근 3개월,밈 사이트,2025-07-04T18:42:47.167705
iovu_20250704_184247_9151,iOVU 티셔츠 반품 정책과 교환 절차는?,거래,쉬움,KO,iOVU,오픈소스 굿즈,중국,2024년,깃허브 트렌드,2025-07-04T18:42:47.167705
iovu_20250704_184247_1604,iOVU 팀티 대량 order과 소량 order 단가 compare.,거래,보통,EN,iOVU,오픈소스 굿즈,캐나다,2024년,IT 뉴스,2025-07-04T18:42:47.167705
iovu_20250704_184247_7868,iOVU 팀티 대량 주문과 소량 주문 단가 비교해줘.,거래,보통,KO,iOVU,너디 패션,미국,최근 5개월,깃허브 트렌드,2025-07-04T18:42:47.167705
iovu_20250704_184247_4651,iOVU 코딩 유머 시리즈와 일반 제품의 가격 정책 차이는?,거래,보통,KO,iOVU,코딩 유머 아이템,영국,2025년,깃허브 트렌드,2025-07-04T18:42:47.167705
iovu_20250704_184247_7090,iOVU 푸시 시리즈와 일반 제품의 가격 정책 차이는?,거래,보통,KO,iOVU,코딩 유머 아이템,독일,10년 추세(2015-2024년),개발자 커뮤니티,2025-07-04T18:42:47.167705
iovu_20250704_184247_3431,iOVU 팀티 대량 주문과 소량 주문 단가 비교해줘.,거래,보통,KO,iOVU,스타트업 문화,독일,2019-2023년,IT 뉴스,2025-07-04T18:42:47.167705
iovu_20250704_184247_6462,iOVU 열전사 프린팅 대량 주문 시 원가 구조와 최적 발주량 분석해줘.,거래,어려움,KO,iOVU,개발자 선물,중국,최근 5개월,IT 뉴스,2025-07-04T18:42:47.167705
iovu_20250704_184247_8587,IT 업계 종사자 세그먼트 iOVU 마케팅 캠페인 예산 배분과 전환율 모델링해줘.,거래,어려움,KO,iOVU,밈 컬렉션,캐나다,2025년,밈 사이트,2025-07-04T18:42:47.167705
iovu_20250704_184247_4556,테크 밋업 기념 L사이즈 100장 주문 시 가격-마진 모델 만들어줘.,거래,어려움,KO,iOVU,힐링 개발템,일본,최근 3개월,IT 뉴스,2025-07-04T18:42:47.167705
iovu_20250704_184247_3654,iOVU 연간 구독과 단발 구매의 ROI를 제품 가격 기준으로 계산해줘.,거래,어려움,KO,iOVU,해커톤 굿즈,영국,10년 추세(2015-2024년),깃허브 트렌드,2025-07-04T18:42:47.167705
iovu_20250704_184247_6571,iOVU 자수 프린팅 대량 주문 시 원가 구조와 최적 발주량 분석해줘.,거래,어려움,KO,iOVU,IT 굿즈,영국,10년 추세(2015-2024년),개발자 커뮤니티,2025-07-04T18:42:47.167705
