id,prompt,intent,difficulty,language,domain,practice_area,country,time_span,source_hint,created_at
iovu_20250705_090451_8899,iOVU IN OUR VIVID UNIVERSE 메시지의 IT 업계 종사자 타겟 가치 전달을 비판적으로 평가해줘.,정보,어려움,KO,iOVU,밈 컬렉션,프랑스,최근 5개월,IT 뉴스,2025-07-05T09:04:51.100605
iovu_20250705_090451_1528,오픈소스 기여 트렌드가 iOVU 제품 기획에 미치는 영향을 데이터로 검증해줘.,정보,어려움,KO,iOVU,개발자 커뮤니티,프랑스,2024년,개발자 커뮤니티,2025-07-05T09:04:51.100605
iovu_20250705_090451_4265,제품 가격 기준 iOVU 브랜드 시장 포지셔닝을 전략적으로 분석해줘.,정보,어려움,KO,iOVU,밈 컬렉션,프랑스,2024년,깃허브 트렌드,2025-07-05T09:04:51.100605
iovu_20250705_090451_2122,iOVU Debug & Chill 메시지의 개발자 타겟 가치 전달을 비판적으로 평가해줘.,정보,어려움,KO,iOVU,오픈소스 굿즈,중국,2019-2023년,개발자 커뮤니티,2025-07-05T09:04:51.100605
iovu_20250705_090451_6190,iOVU 스택오버플로우 마케팅의 개발자 커뮤니티 브랜딩 장기 효과를 모델링해줘.,정보,어려움,KO,iOVU,IT 굿즈,일본,2024년,개발자 커뮤니티,2025-07-05T09:04:51.100605
iovu_20250705_090451_8824,iOVU Meme Lover 메시지의 스타트업 직원 타겟 가치 전달을 비판적으로 평가해줘.,정보,어려움,KO,iOVU,개발자 커뮤니티,영국,2025년,IT 뉴스,2025-07-05T09:04:51.100605
iovu_20250705_090451_7980,iOVU Nerdy is the new cool 메시지의 20-30대 타겟 가치 전달을 비판적으로 평가해줘.,정보,어려움,KO,iOVU,개발자 선물,영국,2025년,개발자 커뮤니티,2025-07-05T09:04:51.100605
iovu_20250705_090451_1033,iOVU 리팩토링 마케팅의 개발자 커뮤니티 브랜딩 장기 효과를 모델링해줘.,정보,어려움,KO,iOVU,너디 패션,프랑스,최근 5개월,밈 사이트,2025-07-05T09:04:51.100605
iovu_20250705_090451_1074,배송 속도 기준 iOVU 브랜드 시장 포지셔닝을 전략적으로 분석해줘.,정보,어려움,KO,iOVU,코딩 유머 아이템,중국,2025년,밈 사이트,2025-07-05T09:04:51.100605
iovu_20250705_090451_5995,iOVU 푸시 전략의 브랜딩 효과를 정량적으로 분석해줘.,정보,어려움,KO,iOVU,너디 패션,영국,2025년,IT 뉴스,2025-07-05T09:04:51.100605
iovu_20250705_090451_8879,iOVU 공식 GitHub 리포지토리 링크는?,탐색,쉬움,KO,iOVU,깃허브 문화,호주,최근 5개월,IT 뉴스,2025-07-05T09:04:51.100605
iovu_20250705_090451_2574,iOVU 카페인 시리즈 제품 카탈로그 어디서 봐?,탐색,쉬움,KO,iOVU,개발자 밈 굿즈,한국,2025년,밈 사이트,2025-07-05T09:04:51.100605
iovu_20250705_090451_9652,데브옵스 iOVU 커뮤니티 초대 링크 있어?,탐색,쉬움,EN,iOVU,개발자 정체성 표현,독일,2019-2023년,개발자 커뮤니티,2025-07-05T09:04:51.100605
iovu_20250705_090451_3459,iOVU L사이즈 구매 페이지 주소 알려줘.,탐색,쉬움,KO,iOVU,오픈소스 굿즈,영국,최근 3개월,개발자 커뮤니티,2025-07-05T09:04:51.101255
iovu_20250705_090451_8688,iOVU 후드집업 구매 페이지 주소 알려줘.,탐색,쉬움,KO,iOVU,스타트업 문화,영국,최근 5개월,깃허브 트렌드,2025-07-05T09:04:51.101255
iovu_20250705_090451_6011,iOVU 배포 시리즈 제품 카탈로그 어디서 봐?,탐색,쉬움,EN,iOVU,개발자 밈 굿즈,프랑스,2025년,IT 뉴스,2025-07-05T09:04:51.101255
iovu_20250705_090451_3892,iOVU 블랙 구매 페이지 주소 알려줘.,탐색,쉬움,KO,iOVU,해커톤 굿즈,프랑스,2019-2023년,개발자 커뮤니티,2025-07-05T09:04:51.101255
iovu_20250705_090451_1700,스타트업 iOVU 커뮤니티 초대 링크 있어?,탐색,쉬움,KO,iOVU,코딩 유머 아이템,캐나다,2025년,개발자 커뮤니티,2025-07-05T09:04:51.101255
iovu_20250705_090451_5220,iOVU 고객센터 연락처 알려줘.,탐색,쉬움,KO,iOVU,스타트업 문화,일본,2024년,개발자 커뮤니티,2025-07-05T09:04:51.101255
iovu_20250705_090451_7598,iOVU 고객센터 연락처 알려줘.,탐색,쉬움,KO,iOVU,오픈소스 굿즈,독일,최근 3개월,깃허브 트렌드,2025-07-05T09:04:51.101255
iovu_20250705_090451_1647,백엔드 개발자 iOVU 커뮤니티 초대 링크 있어?,탐색,쉬움,KO,iOVU,밈 컬렉션,호주,최근 3개월,개발자 커뮤니티,2025-07-05T09:04:51.101255
iovu_20250705_090451_8680,대기업 이벤트 관련 iOVU 공지사항 링크는?,탐색,보통,EN,iOVU,깃허브 문화,중국,최근 5개월,밈 사이트,2025-07-05T09:04:51.101255
iovu_20250705_090451_9418,iOVU 코딩 유머 시리즈 제품 카탈로그 페이지 찾아줘.,탐색,보통,EN,iOVU,프로그래머 라이프스타일,호주,2019-2023년,IT 뉴스,2025-07-05T09:04:51.101255
iovu_20250705_090451_5928,iOVU 커스텀 제작 견적 요청 폼 위치는?,탐색,보통,KO,iOVU,프로그래머 라이프스타일,프랑스,2019-2023년,깃허브 트렌드,2025-07-05T09:04:51.101255
iovu_20250705_090451_3790,프론트엔드 개발자 이벤트 관련 iOVU 공지사항 링크는?,탐색,보통,KO,iOVU,프로그래머 라이프스타일,독일,2019-2023년,IT 뉴스,2025-07-05T09:04:51.101255
iovu_20250705_090451_3269,개발자 대상 iOVU 제품 추천 가이드 찾아줘.,탐색,보통,KO,iOVU,개발자 선물,호주,10년 추세(2015-2024년),깃허브 트렌드,2025-07-05T09:04:51.101255
iovu_20250705_090451_5446,iOVU 열전사 프린팅 옵션별 제품 포트폴리오 페이지는?,탐색,보통,KO,iOVU,개발자 정체성 표현,미국,팬데믹(2020-2022년),깃허브 트렌드,2025-07-05T09:04:51.101255
iovu_20250705_090451_1106,iOVU 열전사 프린팅 옵션별 제품 포트폴리오 페이지는?,탐색,보통,KO,iOVU,코딩 유머 아이템,일본,최근 3개월,IT 뉴스,2025-07-05T09:04:51.101255
iovu_20250705_090451_2324,iOVU 커스텀 제작 견적 요청 폼 위치는?,탐색,보통,EN,iOVU,개발자 밈 굿즈,일본,최근 3개월,IT 뉴스,2025-07-05T09:04:51.101255
iovu_20250705_090451_7134,iOVU 커스텀 제작 견적 요청 폼 위치는?,탐색,보통,KO,iOVU,코딩 유머 아이템,프랑스,2024년,깃허브 트렌드,2025-07-05T09:04:51.101255
iovu_20250705_090451_6044,iOVU 실크스크린 프린팅 옵션별 제품 포트폴리오 페이지는?,탐색,보통,KO,iOVU,개발자 선물,일본,2024년,IT 뉴스,2025-07-05T09:04:51.101255
iovu_20250705_090451_4959,iOVU 커스텀 제작 견적 요청 폼 위치는?,탐색,보통,KO,iOVU,오픈소스 굿즈,캐나다,2024년,개발자 커뮤니티,2025-07-05T09:04:51.101255
iovu_20250705_090451_7894,iOVU 브랜드 파트너십 풀스택 개발자 협업 제안서 템플릿 위치는?,탐색,어려움,KO,iOVU,코딩 유머 아이템,영국,2019-2023년,깃허브 트렌드,2025-07-05T09:04:51.101255
iovu_20250705_090451_5866,iOVU API 연동 GitHub 스타 자동화 솔루션 개발 가이드는?,탐색,어려움,EN,iOVU,개발자 선물,영국,10년 추세(2015-2024년),IT 뉴스,2025-07-05T09:04:51.101255
iovu_20250705_090451_1738,iOVU API 연동 스타트업 자동화 솔루션 개발 가이드는?,탐색,어려움,KO,iOVU,개발자 선물,영국,최근 5개월,깃허브 트렌드,2025-07-05T09:04:51.101255
iovu_20250705_090451_9899,iOVU AI/ML 엔지니어 프로젝트 오픈소스 기여 가이드 문서 위치는?,탐색,어려움,KO,iOVU,개발자 정체성 표현,영국,2019-2023년,깃허브 트렌드,2025-07-05T09:04:51.101255
iovu_20250705_090451_3294,UV 프린팅 프린팅 기술별 iOVU 제품 포트폴리오 문서 찾아줘.,탐색,어려움,EN,iOVU,개발자 밈 굿즈,중국,2025년,개발자 커뮤니티,2025-07-05T09:04:51.101255
iovu_20250705_090451_9130,iOVU 브랜드 파트너십 코딩 부트캠프 협업 제안서 템플릿 위치는?,탐색,어려움,KO,iOVU,깃허브 문화,영국,2024년,깃허브 트렌드,2025-07-05T09:04:51.101255
iovu_20250705_090451_3281,iOVU 브랜드 파트너십 AI/ML 엔지니어 협업 제안서 템플릿 위치는?,탐색,어려움,KO,iOVU,오픈소스 굿즈,한국,최근 3개월,밈 사이트,2025-07-05T09:04:51.101255
iovu_20250705_090451_5029,iOVU API 연동 Discord 서버 자동화 솔루션 개발 가이드는?,탐색,어려움,KO,iOVU,IT 굿즈,중국,10년 추세(2015-2024년),깃허브 트렌드,2025-07-05T09:04:51.101255
iovu_20250705_090451_8814,내구성 성과 측정용 iOVU 마케팅 대시보드 접근 방법은?,탐색,어려움,EN,iOVU,오픈소스 굿즈,호주,2019-2023년,깃허브 트렌드,2025-07-05T09:04:51.101255
iovu_20250705_090451_5346,iOVU 개발자 컨퍼런스 프로젝트 오픈소스 기여 가이드 문서 위치는?,탐색,어려움,KO,iOVU,프로그래머 라이프스타일,한국,팬데믹(2020-2022년),IT 뉴스,2025-07-05T09:04:51.101255
iovu_20250705_090451_2975,discount율 성과 측정용 iOVU 마케팅 대시보드 접근 방법은?,탐색,어려움,EN,iOVU,밈 컬렉션,한국,최근 5개월,개발자 커뮤니티,2025-07-05T09:04:51.101255
iovu_20250705_090451_8962,iOVU L사이즈 반품 정책과 교환 절차는?,거래,쉬움,EN,iOVU,개발자 선물,미국,최근 3개월,밈 사이트,2025-07-05T09:04:51.101255
iovu_20250705_090451_7943,iOVU 키링 L 사이즈 지금 주문 가능해?,거래,쉬움,KO,iOVU,스타트업 문화,캐나다,팬데믹(2020-2022년),깃허브 트렌드,2025-07-05T09:04:51.101255
iovu_20250705_090451_3169,iOVU Discord 서버 이벤트 discount 코드 적용 방법은?,거래,쉬움,EN,iOVU,프로그래머 라이프스타일,영국,2024년,밈 사이트,2025-07-05T09:04:51.101255
iovu_20250705_090451_6413,iOVU 노트북스티커 XL 사이즈 지금 주문 가능해?,거래,쉬움,KO,iOVU,오픈소스 굿즈,호주,팬데믹(2020-2022년),깃허브 트렌드,2025-07-05T09:04:51.101255
iovu_20250705_090451_1296,iOVU 마우스패드 반품 정책과 교환 절차는?,거래,쉬움,KO,iOVU,힐링 개발템,영국,최근 3개월,밈 사이트,2025-07-05T09:04:51.101255
iovu_20250705_090451_6306,비닐 커팅 프린팅 iOVU L사이즈 주문 시 추가 비용은?,거래,쉬움,KO,iOVU,개발자 선물,독일,최근 5개월,IT 뉴스,2025-07-05T09:04:51.101255
iovu_20250705_090451_4431,iOVU 후드집업 반품 정책과 교환 절차는?,거래,쉬움,KO,iOVU,너디 패션,호주,팬데믹(2020-2022년),밈 사이트,2025-07-05T09:04:51.101255
iovu_20250705_090451_4412,iOVU 테크리드 이벤트 할인 코드 적용 방법은?,거래,쉬움,KO,iOVU,깃허브 문화,호주,2019-2023년,개발자 커뮤니티,2025-07-05T09:04:51.101255
iovu_20250705_090451_7432,iOVU 아크릴 반품 정책과 교환 절차는?,거래,쉬움,KO,iOVU,개발자 커뮤니티,영국,2019-2023년,개발자 커뮤니티,2025-07-05T09:04:51.101255
iovu_20250705_090451_5065,승화전사 프린팅 iOVU 노트북스티커 주문 시 추가 비용은?,거래,쉬움,KO,iOVU,힐링 개발템,호주,2019-2023년,IT 뉴스,2025-07-05T09:04:51.101255
iovu_20250705_090451_2296,자수 프린팅 iOVU M사이즈 주문 시 추가 비용은?,거래,쉬움,KO,iOVU,스타트업 문화,영국,2024년,IT 뉴스,2025-07-05T09:04:51.101255
iovu_20250705_090451_8666,iOVU 팀티 대량 주문과 소량 주문 단가 비교해줘.,거래,보통,KO,iOVU,해커톤 굿즈,호주,최근 5개월,깃허브 트렌드,2025-07-05T09:04:51.101255
iovu_20250705_090451_4575,개발자 대상 iOVU 제품 구독 서비스 요금제 비교해줘.,거래,보통,KO,iOVU,개발자 밈 굿즈,일본,2019-2023년,밈 사이트,2025-07-05T09:04:51.101255
iovu_20250705_090451_1655,iOVU 배포 시리즈와 일반 제품의 가격 정책 차이는?,거래,보통,KO,iOVU,깃허브 문화,중국,최근 5개월,깃허브 트렌드,2025-07-05T09:04:51.101255
iovu_20250705_090451_1348,iOVU 팀티 대량 주문과 소량 주문 단가 비교해줘.,거래,보통,KO,iOVU,힐링 개발템,중국,최근 5개월,IT 뉴스,2025-07-05T09:04:51.101255
iovu_20250705_090451_4495,iOVU 코드 리뷰 시리즈와 일반 제품의 가격 정책 차이는?,거래,보통,KO,iOVU,오픈소스 굿즈,캐나다,2024년,밈 사이트,2025-07-05T09:04:51.101255
iovu_20250705_090451_2562,iOVU 팀티 대량 주문과 소량 주문 단가 비교해줘.,거래,보통,KO,iOVU,개발자 정체성 표현,호주,2025년,깃허브 트렌드,2025-07-05T09:04:51.101255
iovu_20250705_090451_7081,iOVU 팀티 대량 주문과 소량 주문 단가 비교해줘.,거래,보통,KO,iOVU,개발자 선물,독일,2019-2023년,IT 뉴스,2025-07-05T09:04:51.101255
iovu_20250705_090451_1685,iOVU 승화전사 프린팅 옵션별 가격 차이와 배송 기간은?,거래,보통,KO,iOVU,스타트업 문화,영국,2024년,깃허브 트렌드,2025-07-05T09:04:51.101255
iovu_20250705_090451_8600,20-30대 대상 iOVU 제품 구독 서비스 요금제 비교해줘.,거래,보통,KO,iOVU,개발자 정체성 표현,캐나다,2025년,IT 뉴스,2025-07-05T09:04:51.101255
iovu_20250705_090451_2387,iOVU 비닐 커팅 프린팅 옵션별 가격 차이와 배송 기간은?,거래,보통,KO,iOVU,오픈소스 굿즈,영국,최근 3개월,밈 사이트,2025-07-05T09:04:51.101255
iovu_20250705_090451_7199,iOVU 승화전사 프린팅 옵션별 price 차이와 shipping 기간은?,거래,보통,EN,iOVU,IT 굿즈,영국,최근 5개월,밈 사이트,2025-07-05T09:04:51.101255
iovu_20250705_090451_7668,iOVU 비닐 커팅 프린팅 대량 주문 시 원가 구조와 최적 발주량 분석해줘.,거래,어려움,KO,iOVU,깃허브 문화,일본,최근 3개월,깃허브 트렌드,2025-07-05T09:04:51.101255
iovu_20250705_090451_3970,20-30대 세그먼트 iOVU 마케팅 캠페인 예산 배분과 전환율 모델링해줘.,거래,어려움,KO,iOVU,스타트업 문화,일본,최근 3개월,개발자 커뮤니티,2025-07-05T09:04:51.101255
iovu_20250705_090451_2563,iOVU 다중색 프린팅 프린팅 대량 주문 시 원가 구조와 최적 발주량 분석해줘.,거래,어려움,KO,iOVU,프로그래머 라이프스타일,영국,2025년,IT 뉴스,2025-07-05T09:04:51.101255
iovu_20250705_090451_1357,스타트업 직원 세그먼트 iOVU 마케팅 캠페인 예산 배분과 전환율 모델링해줘.,거래,어려움,KO,iOVU,개발자 정체성 표현,독일,팬데믹(2020-2022년),개발자 커뮤니티,2025-07-05T09:04:51.101255
iovu_20250705_090451_7460,코딩 부트캠프 기념 hoodie 100장 order 시 price-마진 모델 만들어줘.,거래,어려움,EN,iOVU,개발자 정체성 표현,미국,2024년,IT 뉴스,2025-07-05T09:04:51.101255
iovu_20250705_090451_3108,iOVU 자수 프린팅 대량 order 시 원가 구조와 최적 발주량 analyze.,거래,어려움,EN,iOVU,코딩 유머 아이템,캐나다,최근 5개월,밈 사이트,2025-07-05T09:04:51.101255
iovu_20250705_090451_9791,Discord 서버 기념 XL사이즈 100장 주문 시 가격-마진 모델 만들어줘.,거래,어려움,KO,iOVU,스타트업 문화,미국,2024년,깃허브 트렌드,2025-07-05T09:04:51.101255
iovu_20250705_090451_5214,iOVU 연간 구독과 단발 구매의 ROI를 배송비 기준으로 계산해줘.,거래,어려움,KO,iOVU,스타트업 문화,일본,최근 3개월,IT 뉴스,2025-07-05T09:04:51.101255
iovu_20250705_090451_6198,iOVU 실크스크린 프린팅 대량 주문 시 원가 구조와 최적 발주량 분석해줘.,거래,어려움,KO,iOVU,개발자 선물,독일,팬데믹(2020-2022년),IT 뉴스,2025-07-05T09:04:51.101255
iovu_20250705_090451_4736,iOVU 실크스크린 프린팅 대량 주문 시 원가 구조와 최적 발주량 분석해줘.,거래,어려움,KO,iOVU,스타트업 문화,독일,2019-2023년,개발자 커뮤니티,2025-07-05T09:04:51.101255
iovu_20250705_090451_9936,스터디 모임 파트너십 iOVU 제품 유통 채널별 수익성 시뮬레이션해줘.,거래,어려움,KO,iOVU,너디 패션,영국,최근 3개월,IT 뉴스,2025-07-05T09:04:51.101255
