id,prompt,intent,difficulty,language,domain,practice_area,country,time_span,source_hint,created_at
iovu_20250705_090451_4999,iOVU 코딩 유머 마케팅의 개발자 커뮤니티 브랜딩 장기 효과를 모델링해줘.,정보,어려움,KO,iOVU,깃허브 문화,한국,팬데믹(2020-2022년),밈 사이트,2025-07-05T09:04:51.095184
iovu_20250705_090451_6506,iOVU Code with Love 메시지의 IT 업계 종사자 타겟 가치 전달을 비판적으로 평가해줘.,정보,어려움,KO,iOVU,프로그래머 라이프스타일,독일,2025년,깃허브 트렌드,2025-07-05T09:04:51.095184
iovu_20250705_090451_8289,개발자 커뮤니티 반응 기준 iOVU 브랜드 시장 포지셔닝을 전략적으로 분석해줘.,정보,어려움,KO,iOVU,코딩 유머 아이템,캐나다,2019-2023년,밈 사이트,2025-07-05T09:04:51.095184
iovu_20250705_090451_4938,프린팅 품질 기준 iOVU 브랜드 시장 포지셔닝을 전략적으로 분석해줘.,정보,어려움,KO,iOVU,개발자 선물,일본,최근 5개월,개발자 커뮤니티,2025-07-05T09:04:51.095184
iovu_20250705_090451_7463,데브옵스 iOVU 커뮤니티 초대 링크 있어?,탐색,쉬움,KO,iOVU,해커톤 굿즈,한국,최근 3개월,깃허브 트렌드,2025-07-05T09:04:51.095184
iovu_20250705_090451_8188,iOVU 고객센터 연락처 알려줘.,탐색,쉬움,KO,iOVU,개발자 정체성 표현,한국,10년 추세(2015-2024년),깃허브 트렌드,2025-07-05T09:04:51.095184
iovu_20250705_090451_2015,데이터 사이언티스트 iOVU 커뮤니티 초대 링크 있어?,탐색,쉬움,KO,iOVU,개발자 선물,미국,10년 추세(2015-2024년),IT 뉴스,2025-07-05T09:04:51.095184
iovu_20250705_090451_5489,데브옵스 iOVU 커뮤니티 초대 링크 있어?,탐색,쉬움,EN,iOVU,밈 컬렉션,독일,최근 5개월,IT 뉴스,2025-07-05T09:04:51.095184
iovu_20250705_090451_1083,iOVU 공식 GitHub 리포지토리 링크는?,탐색,쉬움,EN,iOVU,개발자 밈 굿즈,캐나다,최근 5개월,개발자 커뮤니티,2025-07-05T09:04:51.095184
iovu_20250705_090451_2025,iOVU 카페인 시리즈 제품 카탈로그 어디서 봐?,탐색,쉬움,EN,iOVU,개발자 커뮤니티,한국,최근 3개월,개발자 커뮤니티,2025-07-05T09:04:51.095184
iovu_20250705_090451_5238,iOVU 코딩 유머 시리즈 제품 카탈로그 어디서 봐?,탐색,쉬움,EN,iOVU,해커톤 굿즈,호주,팬데믹(2020-2022년),밈 사이트,2025-07-05T09:04:51.095184
iovu_20250705_090451_2281,iOVU 고객센터 연락처 tell me about.,탐색,쉬움,EN,iOVU,스타트업 문화,캐나다,팬데믹(2020-2022년),깃허브 트렌드,2025-07-05T09:04:51.095184
iovu_20250705_090451_5131,iOVU 고객센터 연락처 알려줘.,탐색,쉬움,KO,iOVU,코딩 유머 아이템,미국,최근 3개월,개발자 커뮤니티,2025-07-05T09:04:51.095184
iovu_20250705_090451_8195,iOVU 고객센터 연락처 알려줘.,탐색,쉬움,KO,iOVU,오픈소스 굿즈,일본,최근 3개월,IT 뉴스,2025-07-05T09:04:51.095184
iovu_20250705_090451_2507,iOVU 고객센터 연락처 알려줘.,탐색,쉬움,KO,iOVU,스타트업 문화,미국,2019-2023년,개발자 커뮤니티,2025-07-05T09:04:51.095184
iovu_20250705_090451_6092,iOVU 커스텀 제작 견적 요청 폼 위치는?,탐색,보통,KO,iOVU,힐링 개발템,미국,최근 5개월,개발자 커뮤니티,2025-07-05T09:04:51.095184
iovu_20250705_090451_2973,iOVU UV 프린팅 프린팅 옵션별 제품 포트폴리오 페이지는?,탐색,보통,KO,iOVU,힐링 개발템,프랑스,최근 5개월,밈 사이트,2025-07-05T09:04:51.095184
iovu_20250705_090451_8729,iOVU UV 프린팅 프린팅 옵션별 제품 포트폴리오 페이지는?,탐색,보통,KO,iOVU,개발자 정체성 표현,독일,2025년,개발자 커뮤니티,2025-07-05T09:04:51.095184
iovu_20250705_090451_6448,스터디 모임 이벤트 관련 iOVU 공지사항 링크는?,탐색,보통,KO,iOVU,코딩 유머 아이템,한국,2025년,깃허브 트렌드,2025-07-05T09:04:51.095184
iovu_20250705_090451_6510,iOVU 코딩 유머 시리즈 제품 카탈로그 페이지 찾아줘.,탐색,보통,KO,iOVU,개발자 정체성 표현,호주,10년 추세(2015-2024년),밈 사이트,2025-07-05T09:04:51.095184
iovu_20250705_090451_4915,iOVU 404 에러 시리즈 제품 카탈로그 페이지 찾아줘.,탐색,보통,KO,iOVU,힐링 개발템,독일,2025년,개발자 커뮤니티,2025-07-05T09:04:51.095184
iovu_20250705_090451_7352,iOVU 테스트 시리즈 제품 카탈로그 페이지 찾아줘.,탐색,보통,EN,iOVU,개발자 커뮤니티,독일,10년 추세(2015-2024년),깃허브 트렌드,2025-07-05T09:04:51.095184
iovu_20250705_090451_1528,iOVU 커스텀 제작 견적 요청 폼 위치는?,탐색,보통,KO,iOVU,IT 굿즈,캐나다,10년 추세(2015-2024년),밈 사이트,2025-07-05T09:04:51.095184
iovu_20250705_090451_7465,스타트업 직원 대상 iOVU 제품 추천 가이드 찾아줘.,탐색,보통,EN,iOVU,IT 굿즈,한국,팬데믹(2020-2022년),깃허브 트렌드,2025-07-05T09:04:51.095184
iovu_20250705_090451_6262,iOVU 승화전사 프린팅 옵션별 제품 포트폴리오 페이지는?,탐색,보통,KO,iOVU,코딩 유머 아이템,미국,최근 5개월,IT 뉴스,2025-07-05T09:04:51.095184
iovu_20250705_090451_7316,IT 업계 종사자 대상 iOVU 제품 추천 가이드 찾아줘.,탐색,보통,EN,iOVU,IT 굿즈,미국,10년 추세(2015-2024년),밈 사이트,2025-07-05T09:04:51.095184
iovu_20250705_090451_9123,밈 트렌드 반영도 성과 측정용 iOVU 마케팅 대시보드 접근 방법은?,탐색,어려움,EN,iOVU,개발자 커뮤니티,한국,2019-2023년,IT 뉴스,2025-07-05T09:04:51.095184
iovu_20250705_090451_7938,iOVU API 연동 IT 업계 자동화 솔루션 개발 가이드는?,탐색,어려움,KO,iOVU,힐링 개발템,한국,최근 5개월,밈 사이트,2025-07-05T09:04:51.095910
iovu_20250705_090451_8152,iOVU 오픈소스 기여 프로젝트 오픈소스 기여 가이드 문서 위치는?,탐색,어려움,KO,iOVU,밈 컬렉션,영국,최근 3개월,IT 뉴스,2025-07-05T09:04:51.095910
iovu_20250705_090451_4895,iOVU 브랜드 파트너십 테크 밋업 협업 제안서 템플릿 위치는?,탐색,어려움,KO,iOVU,개발자 정체성 표현,호주,2025년,깃허브 트렌드,2025-07-05T09:04:51.095910
iovu_20250705_090451_6661,비닐 커팅 프린팅 기술별 iOVU 제품 포트폴리오 문서 찾아줘.,탐색,어려움,KO,iOVU,코딩 유머 아이템,캐나다,최근 3개월,IT 뉴스,2025-07-05T09:04:51.095910
iovu_20250705_090451_9639,제품 가격 성과 측정용 iOVU 마케팅 대시보드 접근 방법은?,탐색,어려움,KO,iOVU,스타트업 문화,영국,2025년,깃허브 트렌드,2025-07-05T09:04:51.095910
iovu_20250705_090451_4426,브랜드 인지도 성과 측정용 iOVU 마케팅 대시보드 접근 방법은?,탐색,어려움,KO,iOVU,IT 굿즈,프랑스,10년 추세(2015-2024년),깃허브 트렌드,2025-07-05T09:04:51.095910
iovu_20250705_090451_5226,고객 응답 성과 측정용 iOVU 마케팅 대시보드 접근 방법은?,탐색,어려움,KO,iOVU,스타트업 문화,호주,최근 5개월,밈 사이트,2025-07-05T09:04:51.095910
iovu_20250705_090451_8754,열전사 프린팅 기술별 iOVU 제품 포트폴리오 문서 찾아줘.,탐색,어려움,KO,iOVU,프로그래머 라이프스타일,일본,10년 추세(2015-2024년),깃허브 트렌드,2025-07-05T09:04:51.095910
iovu_20250705_090451_3025,바이럴 지수 성과 측정용 iOVU 마케팅 대시보드 접근 방법은?,탐색,어려움,KO,iOVU,IT 굿즈,미국,10년 추세(2015-2024년),개발자 커뮤니티,2025-07-05T09:04:51.095910
iovu_20250705_090451_2433,iOVU 브랜드 파트너십 IT 업계 협업 제안서 템플릿 위치는?,탐색,어려움,KO,iOVU,프로그래머 라이프스타일,일본,2024년,개발자 커뮤니티,2025-07-05T09:04:51.095910
iovu_20250705_090451_1953,iOVU t-shirt M 사이즈 지금 order 가능해?,거래,쉬움,EN,iOVU,오픈소스 굿즈,독일,2025년,밈 사이트,2025-07-05T09:04:51.095910
iovu_20250705_090451_2693,힐링템 디자인 네이비 shipping비 포함 총 price은?,거래,쉬움,EN,iOVU,오픈소스 굿즈,미국,2024년,개발자 커뮤니티,2025-07-05T09:04:51.095910
iovu_20250705_090451_9676,배포 디자인 블랙 배송비 포함 총 가격은?,거래,쉬움,KO,iOVU,깃허브 문화,독일,2024년,밈 사이트,2025-07-05T09:04:51.095910
iovu_20250705_090451_8867,iOVU 대기업 이벤트 할인 코드 적용 방법은?,거래,쉬움,KO,iOVU,개발자 정체성 표현,영국,팬데믹(2020-2022년),깃허브 트렌드,2025-07-05T09:04:51.095910
iovu_20250705_090451_4865,iOVU 대기업 이벤트 할인 코드 적용 방법은?,거래,쉬움,KO,iOVU,코딩 유머 아이템,호주,10년 추세(2015-2024년),개발자 커뮤니티,2025-07-05T09:04:51.095910
iovu_20250705_090451_8783,리팩토링 디자인 마우스패드 배송비 포함 총 가격은?,거래,쉬움,KO,iOVU,너디 패션,일본,2024년,밈 사이트,2025-07-05T09:04:51.095910
iovu_20250705_090451_1179,iOVU 아크릴 L 사이즈 지금 order 가능해?,거래,쉬움,EN,iOVU,오픈소스 굿즈,호주,2025년,IT 뉴스,2025-07-05T09:04:51.095910
iovu_20250705_090451_5664,iOVU 후드티 M 사이즈 지금 주문 가능해?,거래,쉬움,KO,iOVU,코딩 유머 아이템,중국,2019-2023년,밈 사이트,2025-07-05T09:04:51.095910
iovu_20250705_090451_6649,iOVU 볼펜 반품 정책과 교환 절차는?,거래,쉬움,KO,iOVU,IT 굿즈,한국,최근 5개월,개발자 커뮤니티,2025-07-05T09:04:51.095910
iovu_20250705_090451_4792,iOVU hoodie XL 사이즈 지금 order 가능해?,거래,쉬움,EN,iOVU,개발자 밈 굿즈,호주,2025년,IT 뉴스,2025-07-05T09:04:51.095910
iovu_20250705_090451_8133,실크스크린 프린팅 iOVU L사이즈 주문 시 추가 비용은?,거래,쉬움,KO,iOVU,밈 컬렉션,한국,최근 3개월,깃허브 트렌드,2025-07-05T09:04:51.095910
iovu_20250705_090451_8266,20-30대 대상 iOVU 제품 구독 서비스 요금제 비교해줘.,거래,보통,KO,iOVU,너디 패션,프랑스,최근 3개월,IT 뉴스,2025-07-05T09:04:51.095910
iovu_20250705_090451_8262,iOVU UV 프린팅 프린팅 옵션별 가격 차이와 배송 기간은?,거래,보통,KO,iOVU,힐링 개발템,캐나다,2019-2023년,밈 사이트,2025-07-05T09:04:51.095910
iovu_20250705_090451_1784,iOVU 변수명 고민 시리즈와 일반 제품의 price 정책 차이는?,거래,보통,EN,iOVU,깃허브 문화,영국,최근 3개월,깃허브 트렌드,2025-07-05T09:04:51.095910
iovu_20250705_090451_4378,iOVU 깃허브 시리즈와 일반 제품의 가격 정책 차이는?,거래,보통,KO,iOVU,스타트업 문화,한국,2024년,개발자 커뮤니티,2025-07-05T09:04:51.095910
iovu_20250705_090451_8507,20-30대 대상 iOVU 제품 구독 서비스 요금제 compare.,거래,보통,EN,iOVU,개발자 선물,프랑스,최근 5개월,IT 뉴스,2025-07-05T09:04:51.095910
iovu_20250705_090451_9535,iOVU 승화전사 프린팅 옵션별 가격 차이와 배송 기간은?,거래,보통,KO,iOVU,해커톤 굿즈,호주,최근 3개월,깃허브 트렌드,2025-07-05T09:04:51.095910
iovu_20250705_090451_1011,iOVU UV 프린팅 프린팅 옵션별 가격 차이와 배송 기간은?,거래,보통,KO,iOVU,개발자 밈 굿즈,독일,최근 5개월,IT 뉴스,2025-07-05T09:04:51.095910
iovu_20250705_090451_6552,iOVU UV 프린팅 프린팅 옵션별 price 차이와 shipping 기간은?,거래,보통,EN,iOVU,밈 컬렉션,호주,2025년,IT 뉴스,2025-07-05T09:04:51.095910
iovu_20250705_090451_7130,스터디 모임 단체용 L사이즈 커스터마이징 옵션과 비용은?,거래,보통,EN,iOVU,해커톤 굿즈,프랑스,2019-2023년,밈 사이트,2025-07-05T09:04:51.095910
iovu_20250705_090451_5610,iOVU 팀티 대량 주문과 소량 주문 단가 비교해줘.,거래,보통,KO,iOVU,개발자 커뮤니티,호주,팬데믹(2020-2022년),개발자 커뮤니티,2025-07-05T09:04:51.095910
iovu_20250705_090451_9784,스타트업 직원 대상 iOVU 제품 구독 서비스 요금제 비교해줘.,거래,보통,KO,iOVU,개발자 커뮤니티,영국,팬데믹(2020-2022년),IT 뉴스,2025-07-05T09:04:51.095910
iovu_20250705_090451_2408,스타트업 직원 세그먼트 iOVU 마케팅 캠페인 예산 배분과 전환율 모델링해줘.,거래,어려움,KO,iOVU,IT 굿즈,호주,10년 추세(2015-2024년),IT 뉴스,2025-07-05T09:04:51.095910
iovu_20250705_090451_5396,Slack 워크스페이스 파트너십 iOVU 제품 유통 채널별 수익성 시뮬레이션해줘.,거래,어려움,EN,iOVU,해커톤 굿즈,영국,최근 5개월,밈 사이트,2025-07-05T09:04:51.095910
iovu_20250705_090451_7769,GitHub 스타 파트너십 iOVU 제품 유통 채널별 수익성 시뮬레이션해줘.,거래,어려움,KO,iOVU,개발자 커뮤니티,독일,팬데믹(2020-2022년),깃허브 트렌드,2025-07-05T09:04:51.095910
iovu_20250705_090451_9380,20-30대 세그먼트 iOVU 마케팅 캠페인 예산 배분과 전환율 모델링해줘.,거래,어려움,KO,iOVU,밈 컬렉션,중국,10년 추세(2015-2024년),깃허브 트렌드,2025-07-05T09:04:51.095910
iovu_20250705_090451_1311,스터디 모임 기념 아크릴 100장 주문 시 가격-마진 모델 만들어줘.,거래,어려움,KO,iOVU,프로그래머 라이프스타일,일본,10년 추세(2015-2024년),개발자 커뮤니티,2025-07-05T09:04:51.095910
iovu_20250705_090451_6156,iOVU UV 프린팅 프린팅 대량 주문 시 원가 구조와 최적 발주량 분석해줘.,거래,어려움,KO,iOVU,오픈소스 굿즈,미국,팬데믹(2020-2022년),밈 사이트,2025-07-05T09:04:51.095910
iovu_20250705_090451_4175,iOVU 연간 구독과 단발 구매의 ROI를 브랜드 인지도 기준으로 계산해줘.,거래,어려움,KO,iOVU,힐링 개발템,프랑스,2024년,밈 사이트,2025-07-05T09:04:51.095910
iovu_20250705_090451_9296,iOVU 연간 구독과 단발 구매의 ROI를 배송비 기준으로 계산해줘.,거래,어려움,KO,iOVU,IT 굿즈,캐나다,2025년,개발자 커뮤니티,2025-07-05T09:04:51.095910
iovu_20250705_090451_9930,오픈소스 기여 파트너십 iOVU 제품 유통 채널별 수익성 시뮬레이션해줘.,거래,어려움,KO,iOVU,밈 컬렉션,일본,최근 5개월,깃허브 트렌드,2025-07-05T09:04:51.095910
iovu_20250705_090451_2739,IT 업계 종사자 세그먼트 iOVU 마케팅 캠페인 예산 배분과 전환율 모델링해줘.,거래,어려움,KO,iOVU,힐링 개발템,캐나다,2024년,밈 사이트,2025-07-05T09:04:51.095910
iovu_20250705_090451_7537,Discord 서버 기념 블랙 100장 주문 시 가격-마진 모델 만들어줘.,거래,어려움,KO,iOVU,힐링 개발템,프랑스,2024년,개발자 커뮤니티,2025-07-05T09:04:51.095910
