id,prompt,intent,difficulty,language,domain,practice_area,country,time_span,source_hint,created_at
iovu_20250705_090451_2981,실크스크린 프린팅 기술별 iOVU 제품 포트폴리오 문서 찾아줘.,탐색,어려움,KO,iOVU,개발자 밈 굿즈,한국,2025년,개발자 커뮤니티,2025-07-05T09:04:51.096914
iovu_20250705_090451_1456,비닐 커팅 프린팅 기술별 iOVU 제품 포트폴리오 문서 찾아줘.,탐색,어려움,KO,iOVU,너디 패션,일본,팬데믹(2020-2022년),개발자 커뮤니티,2025-07-05T09:04:51.096914
iovu_20250705_090451_3445,원단 퀄리티 성과 측정용 iOVU 마케팅 대시보드 접근 방법은?,탐색,어려움,KO,iOVU,프로그래머 라이프스타일,호주,2019-2023년,개발자 커뮤니티,2025-07-05T09:04:51.096914
iovu_20250705_090451_5178,UV 프린팅 프린팅 iOVU 파우치 주문 시 추가 비용은?,거래,쉬움,KO,iOVU,스타트업 문화,미국,10년 추세(2015-2024년),밈 사이트,2025-07-05T09:04:51.096914
iovu_20250705_090451_6673,iOVU mug 반품 정책과 교환 절차는?,거래,쉬움,EN,iOVU,너디 패션,미국,팬데믹(2020-2022년),개발자 커뮤니티,2025-07-05T09:04:51.096914
iovu_20250705_090451_4245,DTG 프린팅 프린팅 iOVU 노트북sticker order 시 추가 비용은?,거래,쉬움,EN,iOVU,깃허브 문화,호주,2025년,IT 뉴스,2025-07-05T09:04:51.096914
iovu_20250705_090451_6828,야근 디자인 볼펜 배송비 포함 총 가격은?,거래,쉬움,KO,iOVU,개발자 커뮤니티,캐나다,2019-2023년,밈 사이트,2025-07-05T09:04:51.096914
iovu_20250705_090451_5753,푸시 디자인 폰케이스 배송비 포함 총 가격은?,거래,쉬움,KO,iOVU,밈 컬렉션,호주,2019-2023년,개발자 커뮤니티,2025-07-05T09:04:51.096914
iovu_20250705_090451_7202,iOVU 대기업 이벤트 discount 코드 적용 방법은?,거래,쉬움,EN,iOVU,개발자 커뮤니티,독일,2024년,개발자 커뮤니티,2025-07-05T09:04:51.096914
iovu_20250705_090451_9586,iOVU 백엔드 개발자 이벤트 할인 코드 적용 방법은?,거래,쉬움,KO,iOVU,프로그래머 라이프스타일,일본,팬데믹(2020-2022년),IT 뉴스,2025-07-05T09:04:51.096914
iovu_20250705_090451_2583,iOVU Slack 워크스페이스 이벤트 할인 코드 적용 방법은?,거래,쉬움,KO,iOVU,프로그래머 라이프스타일,미국,2025년,개발자 커뮤니티,2025-07-05T09:04:51.096914
iovu_20250705_090451_9439,iOVU 데이터 사이언티스트 이벤트 discount 코드 적용 방법은?,거래,쉬움,EN,iOVU,개발자 정체성 표현,영국,2024년,개발자 커뮤니티,2025-07-05T09:04:51.096914
iovu_20250705_090451_5830,iOVU 폴리에스터 반품 정책과 교환 절차는?,거래,쉬움,KO,iOVU,프로그래머 라이프스타일,일본,팬데믹(2020-2022년),깃허브 트렌드,2025-07-05T09:04:51.096914
iovu_20250705_090451_9662,iOVU 데브옵스 이벤트 할인 코드 적용 방법은?,거래,쉬움,KO,iOVU,개발자 정체성 표현,일본,10년 추세(2015-2024년),IT 뉴스,2025-07-05T09:04:51.096914
iovu_20250705_090451_2618,iOVU 다중색 프린팅 프린팅 옵션별 price 차이와 shipping 기간은?,거래,보통,EN,iOVU,밈 컬렉션,중국,10년 추세(2015-2024년),깃허브 트렌드,2025-07-05T09:04:51.097928
iovu_20250705_090451_3547,IT 업계 단체용 티셔츠 커스터마이징 옵션과 비용은?,거래,보통,KO,iOVU,프로그래머 라이프스타일,일본,2025년,IT 뉴스,2025-07-05T09:04:51.097928
iovu_20250705_090451_3065,스터디 모임 단체용 에코백 커스터마이징 옵션과 비용은?,거래,보통,KO,iOVU,IT 굿즈,중국,10년 추세(2015-2024년),IT 뉴스,2025-07-05T09:04:51.097928
iovu_20250705_090451_8216,코딩 부트캠프 단체용 XL사이즈 커스터마이징 옵션과 비용은?,거래,보통,KO,iOVU,IT 굿즈,일본,최근 5개월,깃허브 트렌드,2025-07-05T09:04:51.097928
iovu_20250705_090451_3223,iOVU 팀티 대량 주문과 소량 주문 단가 비교해줘.,거래,보통,KO,iOVU,깃허브 문화,중국,2019-2023년,개발자 커뮤니티,2025-07-05T09:04:51.097928
iovu_20250705_090451_9659,iOVU 404 에러 시리즈와 일반 제품의 price 정책 차이는?,거래,보통,EN,iOVU,개발자 커뮤니티,중국,최근 5개월,개발자 커뮤니티,2025-07-05T09:04:51.097928
iovu_20250705_090451_1841,iOVU 실크스크린 프린팅 옵션별 가격 차이와 배송 기간은?,거래,보통,KO,iOVU,밈 컬렉션,프랑스,2019-2023년,IT 뉴스,2025-07-05T09:04:51.097928
iovu_20250705_090451_4117,iOVU 팀티 대량 주문과 소량 주문 단가 비교해줘.,거래,보통,KO,iOVU,코딩 유머 아이템,캐나다,최근 5개월,개발자 커뮤니티,2025-07-05T09:04:51.097928
iovu_20250705_090451_2139,iOVU 다중색 프린팅 프린팅 옵션별 price 차이와 shipping 기간은?,거래,보통,EN,iOVU,너디 패션,독일,2025년,IT 뉴스,2025-07-05T09:04:51.097928
iovu_20250705_090451_6304,iOVU 팀티 대량 주문과 소량 주문 단가 비교해줘.,거래,보통,KO,iOVU,힐링 개발템,중국,팬데믹(2020-2022년),개발자 커뮤니티,2025-07-05T09:04:51.097928
iovu_20250705_090451_5626,iOVU 테스트 시리즈와 일반 제품의 가격 정책 차이는?,거래,보통,KO,iOVU,밈 컬렉션,독일,2019-2023년,개발자 커뮤니티,2025-07-05T09:04:51.097928
iovu_20250705_090451_1826,데브옵스 기념 XL사이즈 100장 order 시 price-마진 모델 만들어줘.,거래,어려움,EN,iOVU,스타트업 문화,영국,최근 5개월,깃허브 트렌드,2025-07-05T09:04:51.097928
iovu_20250705_090451_9328,20-30대 세그먼트 iOVU 마케팅 캠페인 예산 배분과 전환율 모델링해줘.,거래,어려움,KO,iOVU,개발자 커뮤니티,프랑스,팬데믹(2020-2022년),밈 사이트,2025-07-05T09:04:51.097928
iovu_20250705_090451_9463,데브옵스 기념 블랙 100장 주문 시 가격-마진 모델 만들어줘.,거래,어려움,KO,iOVU,힐링 개발템,영국,10년 추세(2015-2024년),개발자 커뮤니티,2025-07-05T09:04:51.097928
iovu_20250705_090451_7825,iOVU 연간 구독과 단발 구매의 ROI를 제품 가격 기준으로 계산해줘.,거래,어려움,KO,iOVU,스타트업 문화,미국,10년 추세(2015-2024년),밈 사이트,2025-07-05T09:04:51.097928
iovu_20250705_090451_2703,개발자 세그먼트 iOVU 마케팅 캠페인 예산 배분과 전환율 모델링해줘.,거래,어려움,KO,iOVU,개발자 밈 굿즈,미국,최근 3개월,개발자 커뮤니티,2025-07-05T09:04:51.097928
iovu_20250705_090451_4978,iOVU 연간 구독과 단발 구매의 ROI를 배송비 기준으로 계산해줘.,거래,어려움,KO,iOVU,개발자 선물,영국,팬데믹(2020-2022년),밈 사이트,2025-07-05T09:04:51.097928
iovu_20250705_090451_9780,iOVU 연간 구독과 단발 구매의 ROI를 재고 관리 기준으로 계산해줘.,거래,어려움,KO,iOVU,깃허브 문화,캐나다,2019-2023년,개발자 커뮤니티,2025-07-05T09:04:51.097928
iovu_20250705_090451_7261,iOVU 연간 구독과 단발 구매의 ROI를 바이럴 지수 기준으로 계산해줘.,거래,어려움,KO,iOVU,코딩 유머 아이템,캐나다,10년 추세(2015-2024년),밈 사이트,2025-07-05T09:04:51.097928
iovu_20250705_090451_1533,iOVU 연간 구독과 단발 구매의 ROI를 배송 속도 기준으로 계산해줘.,거래,어려움,KO,iOVU,깃허브 문화,캐나다,10년 추세(2015-2024년),개발자 커뮤니티,2025-07-05T09:04:51.097928
iovu_20250705_090451_3683,코딩 부트캠프 기념 블랙 100장 주문 시 가격-마진 모델 만들어줘.,거래,어려움,KO,iOVU,너디 패션,한국,팬데믹(2020-2022년),깃허브 트렌드,2025-07-05T09:04:51.097928
iovu_20250705_090451_5061,IT 업계 종사자 세그먼트 iOVU 마케팅 캠페인 예산 배분과 전환율 모델링해줘.,거래,어려움,KO,iOVU,개발자 선물,캐나다,2019-2023년,개발자 커뮤니티,2025-07-05T09:04:51.097928
