id,prompt,intent,difficulty,language,domain,practice_area,country,time_span,source_hint,created_at
iovu_20250705_090451_9119,개발팀 개발자들의 iOVU 티셔츠 선호 스타일 비교해줘.,정보,보통,KO,iOVU,너디 패션,중국,팬데믹(2020-2022년),밈 사이트,2025-07-05T09:04:51.102689
iovu_20250705_090451_8566,iOVU 개발자를 위한 귀여운 반란 메시지가 20-30대에게 주는 의미는?,정보,보통,KO,iOVU,개발자 커뮤니티,캐나다,최근 3개월,깃허브 트렌드,2025-07-05T09:04:51.102689
iovu_20250705_090451_5992,iOVU 코드를 입다 메시지가 스타트업 직원에게 주는 의미는?,정보,보통,KO,iOVU,프로그래머 라이프스타일,일본,2019-2023년,밈 사이트,2025-07-05T09:04:51.102689
iovu_20250705_090451_3532,승화전사 프린팅의 iOVU 제품 품질 차이 설명해줘.,정보,보통,KO,iOVU,IT 굿즈,독일,10년 추세(2015-2024년),IT 뉴스,2025-07-05T09:04:51.102689
iovu_20250705_090451_5442,iOVU 볼펜 DTG 프린팅 제작 시 품질 관리 방법은?,정보,보통,KO,iOVU,너디 패션,일본,10년 추세(2015-2024년),개발자 커뮤니티,2025-07-05T09:04:51.102689
iovu_20250705_090451_2772,iOVU 코딩 유머 마케팅의 개발자 커뮤니티 브랜딩 장기 효과를 모델링해줘.,정보,어려움,KO,iOVU,너디 패션,프랑스,10년 추세(2015-2024년),깃허브 트렌드,2025-07-05T09:04:51.102689
iovu_20250705_090451_2063,iOVU 코드를 입다 메시지의 20-30대 타겟 가치 전달을 비판적으로 평가해줘.,정보,어려움,KO,iOVU,오픈소스 굿즈,프랑스,2025년,IT 뉴스,2025-07-05T09:04:51.102689
iovu_20250705_090451_7514,iOVU 코드 리뷰 마케팅의 개발자 커뮤니티 브랜딩 장기 효과를 모델링해줘.,정보,어려움,KO,iOVU,프로그래머 라이프스타일,독일,10년 추세(2015-2024년),깃허브 트렌드,2025-07-05T09:04:51.102689
iovu_20250705_090451_8477,iOVU 야근 마케팅의 개발자 커뮤니티 브랜딩 장기 효과를 모델링해줘.,정보,어려움,KO,iOVU,개발자 선물,중국,10년 추세(2015-2024년),개발자 커뮤니티,2025-07-05T09:04:51.102689
iovu_20250705_090451_9631,iOVU IN OUR VIVID UNIVERSE 메시지의 스타트업 직원 타겟 가치 전달을 비판적으로 평가해줘.,정보,어려움,KO,iOVU,깃허브 문화,호주,2025년,IT 뉴스,2025-07-05T09:04:51.102689
iovu_20250705_090451_5851,iOVU 개발자를 위한 귀여운 반란 메시지의 20-30대 타겟 가치 전달을 비판적으로 평가해줘.,정보,어려움,KO,iOVU,IT 굿즈,프랑스,2025년,개발자 커뮤니티,2025-07-05T09:04:51.102689
iovu_20250705_090451_1800,iOVU 개발자 고민 마케팅의 개발자 커뮤니티 브랜딩 장기 효과를 모델링해줘.,정보,어려움,KO,iOVU,프로그래머 라이프스타일,한국,팬데믹(2020-2022년),밈 사이트,2025-07-05T09:04:51.102689
iovu_20250705_090451_4981,iOVU NullPointer 전략의 브랜딩 효과를 정량적으로 분석해줘.,정보,어려움,KO,iOVU,오픈소스 굿즈,프랑스,2019-2023년,IT 뉴스,2025-07-05T09:04:51.102689
iovu_20250705_090451_8275,iOVU 푸시 전략의 브랜딩 효과를 정량적으로 analyze.,정보,어려움,EN,iOVU,힐링 개발템,일본,2024년,깃허브 트렌드,2025-07-05T09:04:51.102689
iovu_20250705_090451_1903,iOVU 카페인 마케팅의 개발자 커뮤니티 브랜딩 장기 효과를 모델링해줘.,정보,어려움,KO,iOVU,IT 굿즈,한국,2025년,밈 사이트,2025-07-05T09:04:51.102689
iovu_20250705_090451_6360,CTO 트렌드가 iOVU 제품 기획에 미치는 영향을 데이터로 검증해줘.,정보,어려움,KO,iOVU,개발자 정체성 표현,독일,최근 5개월,깃허브 트렌드,2025-07-05T09:04:51.102689
iovu_20250705_090451_9636,iOVU 고객센터 연락처 알려줘.,탐색,쉬움,KO,iOVU,IT 굿즈,캐나다,2019-2023년,밈 사이트,2025-07-05T09:04:51.102689
iovu_20250705_090451_9175,프론트엔드 개발자 iOVU 커뮤니티 초대 링크 있어?,탐색,쉬움,EN,iOVU,개발자 커뮤니티,미국,2024년,깃허브 트렌드,2025-07-05T09:04:51.102689
iovu_20250705_090451_6861,iOVU 풀리퀘스트 시리즈 제품 카탈로그 어디서 봐?,탐색,쉬움,KO,iOVU,해커톤 굿즈,프랑스,최근 5개월,밈 사이트,2025-07-05T09:04:51.102689
iovu_20250705_090451_7402,iOVU 고객센터 연락처 알려줘.,탐색,쉬움,KO,iOVU,오픈소스 굿즈,캐나다,2024년,IT 뉴스,2025-07-05T09:04:51.102689
iovu_20250705_090451_3748,iOVU 공식 GitHub 리포지토리 링크는?,탐색,쉬움,KO,iOVU,IT 굿즈,호주,2025년,밈 사이트,2025-07-05T09:04:51.102689
iovu_20250705_090451_5299,iOVU 카페인 시리즈 제품 카탈로그 어디서 봐?,탐색,쉬움,KO,iOVU,프로그래머 라이프스타일,한국,팬데믹(2020-2022년),밈 사이트,2025-07-05T09:04:51.102689
iovu_20250705_090451_3916,iOVU 공식 GitHub 리포지토리 링크는?,탐색,쉬움,EN,iOVU,IT 굿즈,캐나다,2019-2023년,IT 뉴스,2025-07-05T09:04:51.102689
iovu_20250705_090451_2236,iOVU 고객센터 연락처 알려줘.,탐색,쉬움,KO,iOVU,개발자 밈 굿즈,독일,최근 3개월,밈 사이트,2025-07-05T09:04:51.102689
iovu_20250705_090451_5821,iOVU 풀리퀘스트 시리즈 제품 카탈로그 어디서 봐?,탐색,쉬움,EN,iOVU,프로그래머 라이프스타일,중국,2019-2023년,깃허브 트렌드,2025-07-05T09:04:51.102689
iovu_20250705_090451_3062,iOVU 공식 GitHub 리포지토리 링크는?,탐색,쉬움,KO,iOVU,개발자 정체성 표현,프랑스,2025년,IT 뉴스,2025-07-05T09:04:51.102689
iovu_20250705_090451_2446,iOVU 고객센터 연락처 알려줘.,탐색,쉬움,KO,iOVU,너디 패션,한국,2019-2023년,개발자 커뮤니티,2025-07-05T09:04:51.102689
iovu_20250705_090451_9089,iOVU 커스텀 제작 견적 요청 폼 위치는?,탐색,보통,EN,iOVU,해커톤 굿즈,중국,최근 3개월,깃허브 트렌드,2025-07-05T09:04:51.102689
iovu_20250705_090451_5032,스타트업 이벤트 관련 iOVU 공지사항 링크는?,탐색,보통,KO,iOVU,깃허브 문화,한국,2025년,IT 뉴스,2025-07-05T09:04:51.102689
iovu_20250705_090451_7987,iOVU 커스텀 제작 견적 요청 폼 위치는?,탐색,보통,KO,iOVU,너디 패션,중국,최근 5개월,밈 사이트,2025-07-05T09:04:51.102689
iovu_20250705_090451_8624,iOVU 깃허브 시리즈 제품 카탈로그 페이지 찾아줘.,탐색,보통,KO,iOVU,너디 패션,독일,팬데믹(2020-2022년),깃허브 트렌드,2025-07-05T09:04:51.102689
iovu_20250705_090451_8302,IT 업계 종사자 대상 iOVU 제품 추천 가이드 찾아줘.,탐색,보통,KO,iOVU,개발자 선물,프랑스,2025년,깃허브 트렌드,2025-07-05T09:04:51.102689
iovu_20250705_090451_8498,iOVU 실크스크린 프린팅 옵션별 제품 포트폴리오 페이지는?,탐색,보통,EN,iOVU,개발자 커뮤니티,미국,최근 3개월,밈 사이트,2025-07-05T09:04:51.102689
iovu_20250705_090451_4013,iOVU 커스텀 제작 견적 요청 폼 위치는?,탐색,보통,KO,iOVU,프로그래머 라이프스타일,독일,팬데믹(2020-2022년),깃허브 트렌드,2025-07-05T09:04:51.102689
iovu_20250705_090451_4711,스타트업 직원 대상 iOVU 제품 추천 가이드 찾아줘.,탐색,보통,KO,iOVU,힐링 개발템,호주,최근 3개월,IT 뉴스,2025-07-05T09:04:51.102689
iovu_20250705_090451_5926,iOVU 커스텀 제작 견적 요청 폼 위치는?,탐색,보통,EN,iOVU,힐링 개발템,캐나다,2025년,IT 뉴스,2025-07-05T09:04:51.102689
iovu_20250705_090451_1890,iOVU 코딩 유머 시리즈 제품 카탈로그 페이지 찾아줘.,탐색,보통,KO,iOVU,IT 굿즈,한국,팬데믹(2020-2022년),깃허브 트렌드,2025-07-05T09:04:51.102689
iovu_20250705_090451_9280,iOVU 실크스크린 프린팅 옵션별 제품 포트폴리오 페이지는?,탐색,보통,KO,iOVU,오픈소스 굿즈,프랑스,2019-2023년,깃허브 트렌드,2025-07-05T09:04:51.102689
iovu_20250705_090451_5179,바이럴 지수 성과 측정용 iOVU 마케팅 대시보드 접근 방법은?,탐색,어려움,EN,iOVU,개발자 밈 굿즈,호주,2024년,개발자 커뮤니티,2025-07-05T09:04:51.102689
iovu_20250705_090451_2858,iOVU 테크리드 프로젝트 오픈소스 기여 가이드 문서 위치는?,탐색,어려움,EN,iOVU,개발자 정체성 표현,프랑스,2024년,IT 뉴스,2025-07-05T09:04:51.103766
iovu_20250705_090451_3720,iOVU 프론트엔드 개발자 프로젝트 오픈소스 기여 가이드 문서 위치는?,탐색,어려움,KO,iOVU,개발자 정체성 표현,미국,최근 5개월,깃허브 트렌드,2025-07-05T09:04:51.103766
iovu_20250705_090451_8234,iOVU 풀스택 개발자 프로젝트 오픈소스 기여 가이드 문서 위치는?,탐색,어려움,KO,iOVU,IT 굿즈,독일,2024년,IT 뉴스,2025-07-05T09:04:51.103766
iovu_20250705_090451_4357,비닐 커팅 프린팅 기술별 iOVU 제품 포트폴리오 문서 찾아줘.,탐색,어려움,KO,iOVU,프로그래머 라이프스타일,호주,팬데믹(2020-2022년),개발자 커뮤니티,2025-07-05T09:04:51.103766
iovu_20250705_090451_5795,승화전사 프린팅 기술별 iOVU 제품 포트폴리오 문서 찾아줘.,탐색,어려움,KO,iOVU,IT 굿즈,독일,2025년,IT 뉴스,2025-07-05T09:04:51.103766
iovu_20250705_090451_3767,프린팅 품질 성과 측정용 iOVU 마케팅 대시보드 접근 방법은?,탐색,어려움,KO,iOVU,스타트업 문화,미국,2025년,IT 뉴스,2025-07-05T09:04:51.103766
iovu_20250705_090451_6182,iOVU API 연동 Discord 서버 자동화 솔루션 개발 가이드는?,탐색,어려움,EN,iOVU,깃허브 문화,한국,2019-2023년,개발자 커뮤니티,2025-07-05T09:04:51.103766
iovu_20250705_090451_8575,iOVU API 연동 풀스택 개발자 자동화 솔루션 개발 가이드는?,탐색,어려움,KO,iOVU,IT 굿즈,일본,최근 5개월,개발자 커뮤니티,2025-07-05T09:04:51.103766
iovu_20250705_090451_1403,iOVU 스타트업 프로젝트 오픈소스 기여 가이드 문서 위치는?,탐색,어려움,KO,iOVU,해커톤 굿즈,미국,최근 5개월,개발자 커뮤니티,2025-07-05T09:04:51.103766
iovu_20250705_090451_5181,iOVU AI/ML 엔지니어 프로젝트 오픈소스 기여 가이드 문서 위치는?,탐색,어려움,KO,iOVU,해커톤 굿즈,일본,2025년,개발자 커뮤니티,2025-07-05T09:04:51.103766
iovu_20250705_090451_1323,Hello World 디자인 블랙 배송비 포함 총 가격은?,거래,쉬움,KO,iOVU,개발자 정체성 표현,캐나다,2024년,IT 뉴스,2025-07-05T09:04:51.103766
iovu_20250705_090451_7550,iOVU 노트북스티커 L 사이즈 지금 주문 가능해?,거래,쉬움,KO,iOVU,힐링 개발템,영국,최근 5개월,깃허브 트렌드,2025-07-05T09:04:51.103766
iovu_20250705_090451_4572,iOVU 풀스택 개발자 이벤트 할인 코드 적용 방법은?,거래,쉬움,KO,iOVU,해커톤 굿즈,프랑스,2019-2023년,깃허브 트렌드,2025-07-05T09:04:51.103766
iovu_20250705_090451_4173,iOVU M사이즈 반품 정책과 교환 절차는?,거래,쉬움,KO,iOVU,IT 굿즈,중국,10년 추세(2015-2024년),IT 뉴스,2025-07-05T09:04:51.103766
iovu_20250705_090451_8434,비닐 커팅 프린팅 iOVU 머그컵 주문 시 추가 비용은?,거래,쉬움,KO,iOVU,개발자 선물,캐나다,최근 5개월,개발자 커뮤니티,2025-07-05T09:04:51.103766
iovu_20250705_090451_6184,iOVU IT 업계 이벤트 할인 코드 적용 방법은?,거래,쉬움,KO,iOVU,스타트업 문화,독일,10년 추세(2015-2024년),깃허브 트렌드,2025-07-05T09:04:51.103766
iovu_20250705_090451_2403,iOVU 테크리드 이벤트 할인 코드 적용 방법은?,거래,쉬움,KO,iOVU,코딩 유머 아이템,중국,2024년,IT 뉴스,2025-07-05T09:04:51.103766
iovu_20250705_090451_4564,개발자 고민 디자인 마우스패드 shipping비 포함 총 price은?,거래,쉬움,EN,iOVU,힐링 개발템,일본,10년 추세(2015-2024년),밈 사이트,2025-07-05T09:04:51.103766
iovu_20250705_090451_4011,DTG 프린팅 프린팅 iOVU 키링 주문 시 추가 비용은?,거래,쉬움,KO,iOVU,개발자 커뮤니티,호주,2025년,IT 뉴스,2025-07-05T09:04:51.103766
iovu_20250705_090451_4362,iOVU GitHub 스타 이벤트 할인 코드 적용 방법은?,거래,쉬움,KO,iOVU,개발자 선물,캐나다,2025년,깃허브 트렌드,2025-07-05T09:04:51.103766
iovu_20250705_090451_3966,iOVU 티셔츠 반품 정책과 교환 절차는?,거래,쉬움,KO,iOVU,프로그래머 라이프스타일,독일,2025년,깃허브 트렌드,2025-07-05T09:04:51.103766
iovu_20250705_090451_5073,20-30대 대상 iOVU 제품 구독 서비스 요금제 비교해줘.,거래,보통,KO,iOVU,깃허브 문화,미국,2019-2023년,IT 뉴스,2025-07-05T09:04:51.103766
iovu_20250705_090451_7529,IT 업계 종사자 대상 iOVU 제품 구독 서비스 요금제 비교해줘.,거래,보통,KO,iOVU,깃허브 문화,호주,2025년,개발자 커뮤니티,2025-07-05T09:04:51.103766
iovu_20250705_090451_7930,iOVU 팀티 대량 주문과 소량 주문 단가 비교해줘.,거래,보통,KO,iOVU,개발자 커뮤니티,중국,최근 3개월,밈 사이트,2025-07-05T09:04:51.103766
iovu_20250705_090451_8400,iOVU 변수명 고민 시리즈와 일반 제품의 price 정책 차이는?,거래,보통,EN,iOVU,오픈소스 굿즈,프랑스,2024년,밈 사이트,2025-07-05T09:04:51.103766
iovu_20250705_090451_2573,iOVU 팀티 대량 주문과 소량 주문 단가 비교해줘.,거래,보통,KO,iOVU,IT 굿즈,미국,2024년,깃허브 트렌드,2025-07-05T09:04:51.103766
iovu_20250705_090451_8375,스타트업 직원 대상 iOVU 제품 구독 서비스 요금제 비교해줘.,거래,보통,KO,iOVU,해커톤 굿즈,영국,최근 5개월,IT 뉴스,2025-07-05T09:04:51.103766
iovu_20250705_090451_5914,iOVU 팀티 대량 주문과 소량 주문 단가 비교해줘.,거래,보통,KO,iOVU,스타트업 문화,호주,팬데믹(2020-2022년),IT 뉴스,2025-07-05T09:04:51.103766
iovu_20250705_090451_3421,iOVU 커밋 시리즈와 일반 제품의 가격 정책 차이는?,거래,보통,KO,iOVU,해커톤 굿즈,중국,최근 3개월,IT 뉴스,2025-07-05T09:04:51.103766
iovu_20250705_090451_1152,CTO 단체용 후드티 커스터마이징 옵션과 비용은?,거래,보통,KO,iOVU,개발자 밈 굿즈,일본,10년 추세(2015-2024년),개발자 커뮤니티,2025-07-05T09:04:51.103766
iovu_20250705_090451_4716,iOVU 팀티 대량 order과 소량 order 단가 compare.,거래,보통,EN,iOVU,코딩 유머 아이템,캐나다,2025년,밈 사이트,2025-07-05T09:04:51.103766
iovu_20250705_090451_8644,iOVU 디버깅 시리즈와 일반 제품의 가격 정책 차이는?,거래,보통,KO,iOVU,스타트업 문화,캐나다,최근 5개월,깃허브 트렌드,2025-07-05T09:04:51.103766
iovu_20250705_090451_6140,개발자 세그먼트 iOVU 마케팅 캠페인 예산 배분과 전환율 모델링해줘.,거래,어려움,KO,iOVU,밈 컬렉션,캐나다,최근 3개월,깃허브 트렌드,2025-07-05T09:04:51.103766
iovu_20250705_090451_7114,iOVU 연간 구독과 단발 구매의 ROI를 재고 관리 기준으로 계산해줘.,거래,어려움,KO,iOVU,개발자 선물,독일,최근 3개월,밈 사이트,2025-07-05T09:04:51.103766
iovu_20250705_090451_4907,스타트업 직원 세그먼트 iOVU 마케팅 캠페인 예산 배분과 전환율 모델링해줘.,거래,어려움,EN,iOVU,코딩 유머 아이템,한국,최근 3개월,밈 사이트,2025-07-05T09:04:51.103766
iovu_20250705_090451_7695,프론트엔드 개발자 기념 후드티 100장 주문 시 가격-마진 모델 만들어줘.,거래,어려움,KO,iOVU,IT 굿즈,중국,10년 추세(2015-2024년),IT 뉴스,2025-07-05T09:04:51.103766
iovu_20250705_090451_5093,스타트업 직원 세그먼트 iOVU 마케팅 캠페인 예산 배분과 전환율 모델링해줘.,거래,어려움,KO,iOVU,오픈소스 굿즈,미국,10년 추세(2015-2024년),밈 사이트,2025-07-05T09:04:51.103766
iovu_20250705_090451_2662,20-30대 세그먼트 iOVU 마케팅 캠페인 예산 배분과 전환율 모델링해줘.,거래,어려움,EN,iOVU,IT 굿즈,호주,최근 5개월,개발자 커뮤니티,2025-07-05T09:04:51.103766
iovu_20250705_090451_3536,iOVU 연간 구독과 단발 구매의 ROI를 할인율 기준으로 계산해줘.,거래,어려움,KO,iOVU,개발자 정체성 표현,영국,2025년,밈 사이트,2025-07-05T09:04:51.103766
iovu_20250705_090451_6183,iOVU 비닐 커팅 프린팅 대량 주문 시 원가 구조와 최적 발주량 분석해줘.,거래,어려움,KO,iOVU,너디 패션,캐나다,최근 3개월,IT 뉴스,2025-07-05T09:04:51.103766
iovu_20250705_090451_5074,스터디 모임 기념 노트북스티커 100장 주문 시 가격-마진 모델 만들어줘.,거래,어려움,KO,iOVU,개발자 커뮤니티,미국,팬데믹(2020-2022년),밈 사이트,2025-07-05T09:04:51.103766
iovu_20250705_090451_6332,GitHub 스타 파트너십 iOVU 제품 유통 채널별 수익성 시뮬레이션해줘.,거래,어려움,KO,iOVU,개발자 커뮤니티,독일,최근 5개월,밈 사이트,2025-07-05T09:04:51.103766
iovu_20250705_090451_6824,iOVU 실크스크린 프린팅 대량 주문 시 원가 구조와 최적 발주량 분석해줘.,거래,어려움,KO,iOVU,IT 굿즈,호주,10년 추세(2015-2024년),개발자 커뮤니티,2025-07-05T09:04:51.103766
